C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_020.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_020.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_020.jpg,-0.1052632,0.7168761,0,10.4305
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_100.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_100.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_100.jpg,-0.1052632,0.4789824,0,10.90799
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_174.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_174.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_174.jpg,-0.1052632,0.5101449,0,11.16811
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_247.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_247.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_247.jpg,-0.1052632,0.7633008,0,11.86347
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_323.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_323.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_323.jpg,-0.1052632,0.6894714,0,12.1794
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_394.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_394.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_394.jpg,-0.08270676,0.5124951,0,12.31297
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_462.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_462.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_462.jpg,0.09774436,0.2711508,0,12.85729
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_533.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_533.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_533.jpg,0.112782,0.09547415,0,12.93998
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_609.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_609.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_609.jpg,0.112782,0,0,12.78991
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_682.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_682.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_682.jpg,0.112782,0,0,12.68296
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_755.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_755.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_755.jpg,0.112782,0.113115,0,12.66341
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_824.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_824.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_824.jpg,0.112782,0.3555978,0,12.78421
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_902.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_902.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_902.jpg,0.07518797,0.2656905,0,12.99837
C:\Training\Track_2\IMG\center_2023_06_24_13_40_49_972.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_49_972.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_49_972.jpg,0.04511278,0.09005851,0,13.06256
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_048.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_048.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_048.jpg,0.03759398,0,0,12.96029
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_120.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_120.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_120.jpg,0.03759398,0,0,12.85405
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_198.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_198.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_198.jpg,0.03759398,0,0,12.82935
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_271.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_271.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_271.jpg,0.02255639,0,0,12.72357
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_340.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_340.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_340.jpg,-0.02255639,0,0,12.61831
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_415.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_415.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_415.jpg,-0.07518797,0,0,12.48638
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_488.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_488.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_488.jpg,-0.07518797,0.0713133,0,12.38411
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_566.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_566.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_566.jpg,-0.07518797,0.3026835,0,12.44549
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_636.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_636.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_636.jpg,-0.07518797,0.4705464,0,12.73004
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_708.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_708.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_708.jpg,-0.07518797,0.5199589,0,13.1998
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_776.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_776.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_776.jpg,-0.07518797,0.3559891,0,13.47541
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_844.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_844.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_844.jpg,-0.04511278,0.1118473,0,13.70997
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_912.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_912.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_912.jpg,-0.03007519,0.0424377,0,13.34038
C:\Training\Track_2\IMG\center_2023_06_24_13_40_50_983.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_50_983.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_50_983.jpg,-0.03007519,0.2539545,0,13.39316
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_063.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_063.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_063.jpg,-0.03007519,0.4927305,0,13.74324
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_135.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_135.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_135.jpg,-0.03007519,0.6702918,0,14.36084
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_211.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_211.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_211.jpg,-0.03007519,0.9379863,0,14.84604
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_285.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_285.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_285.jpg,-0.01503759,1,0,15.66081
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_357.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_357.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_357.jpg,-0.007518797,1,0,16.3975
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_429.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_429.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_429.jpg,0.04511278,1,0,17.24824
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_505.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_505.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_505.jpg,0.09774436,1,0,18.0794
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_578.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_578.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_578.jpg,0.1654135,1,0,18.53258
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_651.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_651.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_651.jpg,0.1879699,1,0,19.35067
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_720.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_720.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_720.jpg,0.1879699,1,0,20.17111
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_793.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_793.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_793.jpg,0.1879699,1,0,20.86851
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_862.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_862.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_862.jpg,0.09022556,0.7910927,0,21.56542
C:\Training\Track_2\IMG\center_2023_06_24_13_40_51_934.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_51_934.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_51_934.jpg,-0.03759398,0.5760155,0,21.88372
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_008.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_008.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_008.jpg,-0.1428571,0.3561758,0,22.13756
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_082.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_082.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_082.jpg,-0.1428571,0.1304432,0,22.18353
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_159.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_159.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_159.jpg,-0.1428571,0,0,22.11634
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_237.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_237.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_237.jpg,-0.1353384,0.1496562,0,21.98692
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_314.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_314.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_314.jpg,-0.112782,0.4218825,0,22.08035
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_394.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_394.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_394.jpg,-0.06766918,0.6201906,0,22.40287
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_462.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_462.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_462.jpg,0.09022556,0.8671701,0,22.93761
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_541.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_541.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_541.jpg,0.1804511,1,0,23.65064
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_618.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_618.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_618.jpg,0.1954887,1,0,24.20264
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_686.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_686.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_686.jpg,0.1954887,1,0,24.96498
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_757.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_757.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_757.jpg,0.1954887,1,0,25.53577
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_826.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_826.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_826.jpg,0.1954887,0.9240934,0,26.29154
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_897.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_897.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_897.jpg,0.1954887,0.7460644,0,26.74242
C:\Training\Track_2\IMG\center_2023_06_24_13_40_52_968.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_52_968.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_52_968.jpg,0.1954887,0.4998709,0,27.13683
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_038.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_038.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_038.jpg,0.1954887,0.3233995,0,26.96334
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_108.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_108.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_108.jpg,0.2406015,0.07690517,0,26.80731
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_176.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_176.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_176.jpg,0.2932331,0,0,26.63309
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_253.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_253.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_253.jpg,0.2932331,0,0,24.97855
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_329.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_329.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_329.jpg,0.2932331,0,0,23.87785
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_407.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_407.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_407.jpg,0.2932331,0.0486495,0,23.36596
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_484.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_484.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_484.jpg,0.2932331,0.2811543,0,22.46598
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_563.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_563.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_563.jpg,0.2932331,0.517563,0,21.80905
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_642.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_642.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_642.jpg,0.2932331,0.7551846,0,21.90917
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_710.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_710.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_710.jpg,0.2932331,0.9554609,0,21.92508
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_785.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_785.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_785.jpg,0.2932331,1,0,22.25374
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_853.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_853.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_853.jpg,0.2932331,1,0,22.5171
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_923.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_923.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_923.jpg,0.2030075,1,0,22.94498
C:\Training\Track_2\IMG\center_2023_06_24_13_40_53_995.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_53_995.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_53_995.jpg,-0.03759398,1,0,23.29808
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_068.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_068.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_068.jpg,-0.1578947,1,0,23.54047
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_135.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_135.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_135.jpg,-0.1654135,0.8348221,0,23.76713
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_209.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_209.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_209.jpg,-0.1654135,0.5737768,0,23.82621
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_281.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_281.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_281.jpg,-0.1654135,0.4428532,0,23.60789
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_350.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_350.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_350.jpg,-0.1654135,0.649198,0,23.45414
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_426.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_426.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_426.jpg,-0.2255639,0.8790783,0,23.57867
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_504.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_504.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_504.jpg,-0.3157895,0.8335734,0,23.80202
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_585.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_585.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_585.jpg,-0.3157895,0.5952894,0,23.6713
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_654.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_654.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_654.jpg,-0.3082707,0.3854415,0,23.20571
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_724.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_724.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_724.jpg,-0.2932331,0.1756981,0,23.072
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_792.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_792.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_792.jpg,-0.2857143,0,0,22.59288
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_866.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_866.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_866.jpg,-0.2406015,0,0,22.18415
C:\Training\Track_2\IMG\center_2023_06_24_13_40_54_937.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_54_937.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_54_937.jpg,-0.1879699,0,0,21.77573
C:\Training\Track_2\IMG\center_2023_06_24_13_40_55_010.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_55_010.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_55_010.jpg,-0.1278196,0.1783803,0,21.30652
C:\Training\Track_2\IMG\center_2023_06_24_13_40_55_083.jpg,C:\Training\Track_2\IMG\left_2023_06_24_13_40_55_083.jpg,C:\Training\Track_2\IMG\right_2023_06_24_13_40_55_083.jpg,-0.06766918,0.399309,0,21.05939
