C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_057.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_057.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_057.jpg,0,1,0,6.944409
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_129.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_129.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_129.jpg,0,1,0,7.628054
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_207.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_207.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_207.jpg,0,1,0,8.533398
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_281.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_281.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_281.jpg,-0.2,1,0,9.421144
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_353.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_353.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_353.jpg,-0.4,1,0,10.27373
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_424.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_424.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_424.jpg,-0.5500001,1,0,10.88811
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_495.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_495.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_495.jpg,-0.7500002,1,0,11.50058
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_566.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_566.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_566.jpg,0,1,0,12.28419
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_639.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_639.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_639.jpg,0,1,0,13.12931
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_707.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_707.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_707.jpg,0,1,0,13.77315
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_783.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_783.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_783.jpg,0,1,0,14.60493
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_849.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_849.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_849.jpg,-0.1,1,0,15.18719
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_921.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_921.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_921.jpg,-0.3,1,0,16.00464
C:\Training\Track_1\IMG\center_2023_06_23_23_15_26_988.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_26_988.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_26_988.jpg,-0.45,1,0,16.66375
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_058.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_058.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_058.jpg,-0.6500001,1,0,17.38514
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_132.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_132.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_132.jpg,-0.8000001,1,0,17.75252
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_201.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_201.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_201.jpg,0,1,0,18.5537
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_270.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_270.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_270.jpg,0,1,0,19.15715
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_338.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_338.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_338.jpg,0,1,0,19.95848
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_409.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_409.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_409.jpg,0,1,0,20.57101
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_478.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_478.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_478.jpg,-0.1,1,0,21.37132
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_549.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_549.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_549.jpg,-0.25,1,0,21.93562
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_624.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_624.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_624.jpg,-0.45,1,0,22.63816
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_691.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_691.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_691.jpg,-0.6000001,1,0,23.11629
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_767.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_767.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_767.jpg,0,1,0,23.71311
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_837.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_837.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_837.jpg,0,1,0,24.43144
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_905.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_905.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_905.jpg,0,1,0,24.99891
C:\Training\Track_1\IMG\center_2023_06_23_23_15_27_978.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_27_978.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_27_978.jpg,0,1,0,25.76142
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_046.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_046.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_046.jpg,0,1,0,26.3318
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_123.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_123.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_123.jpg,0,1,0,27.08721
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_197.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_197.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_197.jpg,0,1,0,27.83665
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_264.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_264.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_264.jpg,0,1,0,28.39478
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_335.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_335.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_335.jpg,-0.15,1,0,29.12508
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_406.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_406.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_406.jpg,-0.3,1,0,29.63149
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_480.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_480.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_480.jpg,0,1,0,30.1884
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_547.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_547.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_547.jpg,0,1,0,30.18982
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_615.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_615.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_615.jpg,0,1,0,30.19065
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_682.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_682.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_682.jpg,-0.05,1,0,30.19
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_760.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_760.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_760.jpg,-0.25,1,0,30.17599
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_828.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_828.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_828.jpg,-0.4,1,0,30.15852
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_897.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_897.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_897.jpg,-0.6000001,1,0,30.13382
C:\Training\Track_1\IMG\center_2023_06_23_23_15_28_965.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_28_965.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_28_965.jpg,0,1,0,30.18286
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_036.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_036.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_036.jpg,0,1,0,30.18887
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_102.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_102.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_102.jpg,0,1,0,30.19046
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_185.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_185.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_185.jpg,0,1,0,30.1903
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_258.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_258.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_258.jpg,0,1,0,30.1903
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_336.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_336.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_336.jpg,-0.2,1,0,30.1801
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_415.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_415.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_415.jpg,-0.4,1,0,30.15816
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_495.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_495.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_495.jpg,0,1,0,30.18906
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_573.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_573.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_573.jpg,0,1,0,30.19003
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_648.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_648.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_648.jpg,0,1,0,30.19027
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_724.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_724.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_724.jpg,0,1,0,30.19031
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_802.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_802.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_802.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_870.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_870.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_870.jpg,-0.1,1,0,30.1882
C:\Training\Track_1\IMG\center_2023_06_23_23_15_29_937.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_29_937.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_29_937.jpg,-0.3,1,0,30.16956
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_005.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_005.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_005.jpg,-0.45,1,0,30.1517
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_081.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_081.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_081.jpg,0,1,0,30.18823
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_157.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_157.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_157.jpg,0,1,0,30.18993
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_227.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_227.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_227.jpg,0,1,0,30.19019
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_304.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_304.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_304.jpg,0,1,0,30.19027
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_381.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_381.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_381.jpg,0,1,0,30.1903
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_460.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_460.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_460.jpg,0,1,0,30.19028
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_538.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_538.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_538.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_616.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_616.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_616.jpg,0,1,0,30.19027
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_691.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_691.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_691.jpg,-0.15,1,0,30.184
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_774.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_774.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_774.jpg,0,1,0,30.18304
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_845.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_845.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_845.jpg,0,1,0,30.18956
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_915.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_915.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_915.jpg,0,1,0,30.19018
C:\Training\Track_1\IMG\center_2023_06_23_23_15_30_990.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_30_990.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_30_990.jpg,0,1,0,30.19024
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_058.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_058.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_058.jpg,0,1,0,30.19028
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_130.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_130.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_130.jpg,-0.1,1,0,30.18811
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_202.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_202.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_202.jpg,-0.3,1,0,30.16983
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_272.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_272.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_272.jpg,-0.45,1,0,30.15194
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_339.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_339.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_339.jpg,0,1,0,30.18835
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_419.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_419.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_419.jpg,0,1,0,30.18989
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_485.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_485.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_485.jpg,0,1,0,30.19019
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_557.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_557.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_557.jpg,0,1,0,30.18983
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_630.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_630.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_630.jpg,0,1,0,30.19032
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_708.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_708.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_708.jpg,0,1,0,30.19031
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_782.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_782.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_782.jpg,-0.15,1,0,30.18428
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_851.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_851.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_851.jpg,-0.3,1,0,30.16948
C:\Training\Track_1\IMG\center_2023_06_23_23_15_31_927.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_31_927.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_31_927.jpg,-0.5000001,1,0,30.14545
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_000.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_000.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_000.jpg,0,1,0,30.18751
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_071.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_071.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_071.jpg,0,1,0,30.18942
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_140.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_140.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_140.jpg,0,1,0,30.19014
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_215.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_215.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_215.jpg,0,1,0,30.1903
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_289.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_289.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_289.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_357.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_357.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_357.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_430.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_430.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_430.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_504.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_504.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_504.jpg,0,1,0,30.1904
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_579.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_579.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_579.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_656.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_656.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_656.jpg,0,1,0,30.19051
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_731.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_731.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_731.jpg,0,1,0,30.19031
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_802.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_802.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_802.jpg,0,1,0,30.19029
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_879.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_879.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_879.jpg,-0.1,1,0,30.18768
C:\Training\Track_1\IMG\center_2023_06_23_23_15_32_948.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_32_948.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_32_948.jpg,-0.25,1,0,30.17474
C:\Training\Track_1\IMG\center_2023_06_23_23_15_33_021.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_33_021.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_33_021.jpg,0,1,0,30.18116
C:\Training\Track_1\IMG\center_2023_06_23_23_15_33_095.jpg,C:\Training\Track_1\IMG\left_2023_06_23_23_15_33_095.jpg,C:\Training\Track_1\IMG\right_2023_06_23_23_15_33_095.jpg,0,1,0,30.18917
